num,user_id,register_dt,LTV,is_churn,channel,cost_of_utilization
34,12379,2020-01-03,614.3352308741078,0,ТВ,1928.3238456294612
3775,16120,2020-08-13,568.0250943021285,0,Поиск,43.19749056978715
17,12362,2020-01-02,631.1210177578321,0,Контекстная реклама,627.0942698116855
806,13151,2020-02-17,574.8976970618123,1,Контекстная реклама,722.6739149949191
1682,14027,2020-04-10,600.2831517525784,0,Контекстная реклама,679.5186420206167
1780,14125,2020-04-16,603.0128412925508,1,Email рассылка,198.49357935372464
1217,13562,2020-03-12,597.6361350902641,1,Email рассылка,201.1819324548679
1404,13749,2020-03-24,581.7206486283405,0,ТВ,2091.3967568582975
313,12658,2020-01-19,616.4298294052467,0,Поиск,38.35701705947534
1321,13666,2020-03-19,568.142657413202,1,Контекстная реклама,734.1574823975566
2228,14573,2020-05-12,563.9121909364094,0,Контекстная реклама,741.349275408104
1468,13813,2020-03-28,600.823406655019,0,Контекстная реклама,678.6002086864678
2846,15191,2020-06-18,581.7652568744876,0,Email рассылка,209.1173715627562
2876,15221,2020-06-20,598.0943529896178,0,Email рассылка,200.95282350519105
1466,13811,2020-03-28,598.4266518563634,1,ТВ,2007.866740718183
124,12469,2020-01-08,630.9663678371282,0,Поиск,36.90336321628718
3023,15368,2020-06-28,582.2074569708548,1,Контекстная реклама,710.2473231495468
2147,14492,2020-05-08,598.1406184364757,1,Контекстная реклама,683.1609486579913
1911,14256,2020-04-23,570.7685440348575,0,Контекстная реклама,729.6934751407423
1427,13772,2020-03-25,578.1880838457047,1,Email рассылка,210.90595807714766
2880,15225,2020-06-20,598.6694602727421,1,Email рассылка,200.66526986362896
1896,14241,2020-04-22,591.4933825696003,0,ТВ,2042.5330871519986
2950,15295,2020-06-24,590.4174078532858,0,Поиск,40.95825921467142
1705,14050,2020-04-11,582.9606267808181,0,Контекстная реклама,708.9669344726093
15,12360,2020-01-01,626.758819711516,0,Контекстная реклама,634.5100064904227
240,12585,2020-01-15,585.3787517008448,0,Контекстная реклама,704.8561221085638
1359,13704,2020-03-21,594.038273474104,1,Email рассылка,202.98086326294802
2034,14379,2020-04-30,599.1202045130292,0,Email рассылка,200.43989774348543
1426,13771,2020-03-25,615.2323961721363,1,ТВ,1923.8380191393185
3573,15918,2020-08-01,573.7294033089458,1,Поиск,42.62705966910541
3390,15735,2020-07-21,553.2126931534065,1,Контекстная реклама,759.5384216392089
3689,16034,2020-08-08,572.5832120483806,1,Контекстная реклама,726.608539517753
629,12974,2020-02-07,622.3354176425795,0,Контекстная реклама,642.0297900076148
2577,14922,2020-06-02,598.9581214718478,0,Email рассылка,200.5209392640761
1266,13611,2020-03-15,587.4867211541459,0,Email рассылка,206.25663942292707
720,13065,2020-02-12,613.5309499039208,0,ТВ,1932.3452504803956
2413,14758,2020-05-23,586.061633699625,0,Поиск,41.39383663003751
3265,15610,2020-07-14,587.5329984140133,1,Контекстная реклама,701.1939026961775
1277,13622,2020-03-16,607.560158939969,0,Контекстная реклама,667.1477298020526
1879,14224,2020-04-21,592.2654254803023,0,Контекстная реклама,693.1487766834862
1526,13871,2020-03-31,580.045244225186,1,Email рассылка,209.97737788740702
1535,13880,2020-04-01,600.1481285328905,1,Email рассылка,199.92593573355472
747,13092,2020-02-14,594.8618049087308,0,ТВ,2025.6909754563455
3686,16031,2020-08-07,559.2323559996971,0,Поиск,44.076764400030285
3723,16068,2020-08-10,582.4139353919627,0,Контекстная реклама,709.8963098336634
1907,14252,2020-04-23,595.9806129167455,1,Контекстная реклама,686.8329580415326
795,13140,2020-02-17,612.9216137217929,0,Контекстная реклама,658.0332566729521
2710,15055,2020-06-10,570.4991388061594,1,Email рассылка,214.75043059692027
552,12897,2020-02-02,592.5687136003062,0,Email рассылка,203.71564319984694
2245,14590,2020-05-13,589.6438432427592,1,ТВ,2051.780783786204
2048,14393,2020-05-01,589.0558660497708,0,Поиск,41.094413395022926
1652,13997,2020-04-08,589.4370669930802,0,Контекстная реклама,697.9569861117636
3334,15679,2020-07-18,573.3119001454356,1,Контекстная реклама,725.3697697527595
1095,13440,2020-03-05,608.7854393899032,0,Контекстная реклама,665.0647530371646
1167,13512,2020-03-09,586.7034780618742,1,Email рассылка,206.6482609690629
2980,15325,2020-06-26,571.8675951795942,0,Email рассылка,214.06620241020286
1122,13467,2020-03-07,606.8930641898062,1,ТВ,1965.5346790509693
2488,14833,2020-05-28,589.1095365401134,1,Поиск,41.089046345988656
3720,16065,2020-08-10,554.6376920714861,0,Контекстная реклама,757.1159234784736
75,12420,2020-01-05,627.4856548636561,0,Контекстная реклама,633.2743867317846
3708,16053,2020-08-09,554.3359100370438,1,Контекстная реклама,757.6289529370255
1271,13616,2020-03-16,592.8200206388773,1,Email рассылка,203.58998968056136
1841,14186,2020-04-19,565.5788204250883,0,Email рассылка,217.21058978745583
2203,14548,2020-05-11,602.5291939490137,0,ТВ,1987.3540302549313
3735,16080,2020-08-11,578.5660321987493,0,Поиск,42.143396780125066
2348,14693,2020-05-20,565.8113059893537,1,Контекстная реклама,738.1207798180988
3108,15453,2020-07-04,595.6095809665534,1,Контекстная реклама,687.4637123568592
339,12684,2020-01-20,610.2215719390754,0,Контекстная реклама,662.6233277035718
1525,13870,2020-03-31,582.2935340984366,0,Email рассылка,208.85323295078175
3557,15902,2020-07-31,548.8112515094265,0,Email рассылка,225.59437424528673
3429,15774,2020-07-23,560.5901497445625,0,ТВ,2197.049251277187
402,12747,2020-01-24,614.3603056174611,0,Поиск,38.56396943825389
635,12980,2020-02-07,596.7589625931937,0,Контекстная реклама,685.5097635915707
538,12883,2020-02-01,600.2109244857079,0,Контекстная реклама,679.6414283742965
1562,13907,2020-04-03,601.8042622887996,1,Контекстная реклама,676.9327541090407
1880,14225,2020-04-21,561.9097286319309,0,Email рассылка,219.04513568403456
1940,14285,2020-04-25,604.0471735813393,1,Email рассылка,197.97641320933036
423,12768,2020-01-25,600.581123405197,0,ТВ,1997.094382974015
2733,15078,2020-06-11,595.0810144584887,0,Поиск,40.49189855415113
1602,13947,2020-04-05,573.8241252517813,0,Контекстная реклама,724.4989870719718
2294,14639,2020-05-17,580.0163546596825,1,Контекстная реклама,713.9721970785398
1506,13851,2020-03-30,580.961166200728,1,Контекстная реклама,712.3660174587624
2759,15104,2020-06-13,598.7928808505587,1,Email рассылка,200.60355957472063
3688,16033,2020-08-08,576.7310783597806,0,Email рассылка,211.63446082010972
399,12744,2020-01-24,591.4920130305577,0,ТВ,2042.5399348472117
191,12536,2020-01-11,631.0431377253727,0,Поиск,36.895686227462726
2118,14463,2020-05-06,580.31202590201,0,Контекстная реклама,713.4695559665831
562,12907,2020-02-03,578.7401484394662,0,Контекстная реклама,716.1417476529074
2174,14519,2020-05-09,572.7314005478224,0,Контекстная реклама,726.3566190687018
1114,13459,2020-03-06,616.6533939105118,0,Email рассылка,191.6733030447441
2473,14818,2020-05-27,590.8035021124329,1,Email рассылка,204.5982489437836
1450,13795,2020-03-27,590.0374095577376,0,ТВ,2049.8129522113113
1482,13827,2020-03-28,598.5229176939766,1,Поиск,40.14770823060233
3177,15522,2020-07-08,561.8316510866516,0,Контекстная реклама,744.8861931526922
3511,15856,2020-07-28,549.1149293428639,1,Контекстная реклама,766.5046201171314
1302,13647,2020-03-18,575.9353382538934,1,Контекстная реклама,720.9099249683811
2234,14579,2020-05-13,566.263899397692,0,Email рассылка,216.86805030115403
3279,15624,2020-07-15,544.9344917128105,1,Email рассылка,227.53275414359476
3427,15772,2020-07-23,578.5086799443761,0,ТВ,2107.45660027812
585,12930,2020-02-04,589.576950492806,0,Поиск,41.04230495071941
3777,16122,2020-08-13,554.8607309221834,1,Контекстная реклама,756.7367574322881
1264,13609,2020-03-15,602.5412341358892,1,Контекстная реклама,675.6799019689884
3758,16103,2020-08-12,570.5084531569842,0,Контекстная реклама,730.135629633127
586,12931,2020-02-04,603.965887439391,0,Email рассылка,198.01705628030447
2545,14890,2020-05-31,567.6988369688784,0,Email рассылка,216.15058151556082
598,12943,2020-02-05,617.2947746793066,1,ТВ,1913.526126603467
1932,14277,2020-04-24,605.993245744587,1,Поиск,39.40067542554129
1553,13898,2020-04-02,593.0004848066953,0,Контекстная реклама,691.8991758286178
662,13007,2020-02-09,603.1438960229455,0,Контекстная реклама,674.6553767609928
3055,15400,2020-07-01,565.1508517054394,1,Контекстная реклама,739.243552100753
1311,13656,2020-03-18,574.2180969445418,1,Email рассылка,212.8909515277291
2102,14447,2020-05-05,603.4533908094796,1,Email рассылка,198.27330459526019
1488,13833,2020-03-29,579.714116255331,0,ТВ,2101.429418723345
561,12906,2020-02-02,599.5409095712132,0,Поиск,40.04590904287868
3648,15993,2020-08-05,552.0570931277136,1,Контекстная реклама,761.5029416828869
2652,14997,2020-06-06,589.9457191471851,1,Контекстная реклама,697.0922774497853
224,12569,2020-01-14,590.4267524124177,0,Контекстная реклама,696.2745208988898
1775,14120,2020-04-16,605.0123279214222,0,Email рассылка,197.49383603928888
2650,14995,2020-06-06,586.1724377630683,1,Email рассылка,206.9137811184659
2131,14476,2020-05-07,567.6110581677383,0,ТВ,2161.9447091613088
3750,16095,2020-08-12,539.3367401104257,0,Поиск,46.06632598895743
1072,13417,2020-03-04,612.3856632986236,1,Контекстная реклама,658.9443723923398
1384,13729,2020-03-23,616.2954049224204,0,Контекстная реклама,652.2978116318853
130,12475,2020-01-08,585.6378798916764,0,Контекстная реклама,704.41560418415
769,13114,2020-02-15,618.7827618640358,0,Email рассылка,190.60861906798212
713,13058,2020-02-12,607.0122189086874,1,Email рассылка,196.49389054565628
2502,14847,2020-05-29,563.7460873389797,1,ТВ,2181.2695633051017
3430,15775,2020-07-24,560.8915336917844,0,Поиск,43.91084663082155
3619,15964,2020-08-04,576.5671910594795,0,Контекстная реклама,719.8357751988849
2019,14364,2020-04-29,600.6179519486398,1,Контекстная реклама,678.9494816873125
433,12778,2020-01-26,596.1390932176303,0,Контекстная реклама,686.5635415300285
969,13314,2020-02-27,582.0086447323874,1,Email рассылка,208.9956776338063
4,12349,2020-01-01,611.5409452893189,0,Email рассылка,194.22952735534057
2161,14506,2020-05-09,578.6618814869023,0,ТВ,2106.6905925654883
722,13067,2020-02-12,623.8682472768096,0,Поиск,37.61317527231903
100,12445,2020-01-07,631.7744568864075,0,Контекстная реклама,625.9834232931073
2990,15335,2020-06-26,573.2527431825774,0,Контекстная реклама,725.4703365896183
1905,14250,2020-04-23,580.2784090405835,1,Контекстная реклама,713.5267046310081
430,12775,2020-01-26,611.7774237797375,0,Email рассылка,194.11128811013123
3002,15347,2020-06-27,570.0090888788939,1,Email рассылка,214.99545556055304
2553,14898,2020-06-01,568.8363279743387,1,ТВ,2155.8183601283063
434,12779,2020-01-26,592.416957650916,0,Поиск,40.75830423490841
143,12488,2020-01-09,615.8149813414789,0,Контекстная реклама,653.1145317194859
1377,13722,2020-03-22,598.8050162659365,1,Контекстная реклама,682.0314723479079
866,13211,2020-02-21,616.1516694914876,0,Контекстная реклама,652.542161864471
443,12788,2020-01-26,610.6318927200637,0,Email рассылка,194.6840536399682
1926,14271,2020-04-24,579.7103037914704,0,Email рассылка,210.14484810426478
2904,15249,2020-06-22,557.7763139349818,1,ТВ,2211.1184303250907
2878,15223,2020-06-20,574.245495028573,0,Поиск,42.5754504971427
1061,13406,2020-03-03,581.2570828202486,0,Контекстная реклама,711.8629592055775
966,13311,2020-02-27,585.912160957417,1,Контекстная реклама,703.9493263723912
550,12895,2020-02-02,615.3214273320775,1,Контекстная реклама,653.9535735354683
1650,13995,2020-04-08,590.5019459083758,1,Email рассылка,204.7490270458121
3424,15769,2020-07-23,590.7573155564569,1,Email рассылка,204.62134222177153
1390,13735,2020-03-23,575.3652016154435,0,ТВ,2123.173991922782
1870,14215,2020-04-21,596.355945882354,1,Поиск,40.364405411764594
1489,13834,2020-03-29,570.0892070929568,0,Контекстная реклама,730.8483479419734
3067,15412,2020-07-01,583.8521859721865,0,Контекстная реклама,707.451283847283
3752,16097,2020-08-12,571.6202776928499,0,Контекстная реклама,728.2455279221551
116,12461,2020-01-08,631.1545571254196,0,Email рассылка,184.42272143729016
345,12690,2020-01-21,608.0158372519472,0,Email рассылка,195.99208137402638
1486,13831,2020-03-29,606.4233829516625,0,ТВ,1967.8830852416877
